2.5481
2.5481
2.5481
2.5590
2.5741
2.5886
2.5886
2.5886
2.5886
2.6010
2.5829
2.5774
2.5689
2.5555
2.5555
2.5555
2.5678
2.5828
2.5876
2.5945
2.5734
2.5734
2.5734
2.5752
2.5914
2.6187
2.6237
2.6293
2.6293
2.6293
2.6149
2.5986
2.5917
2.5923
2.5952
2.5952
2.5952
2.5804
2.5682
2.5712
2.5600
2.5580
2.5580
2.5580
2.5602
2.6009
2.5846
2.5604
2.5740
2.5740
2.5740
2.5676
2.5870
2.6553
2.6419
2.7977
2.7977
2.7977
2.7597
3.0744
2.9405
3.0975
3.0995
3.0995
3.0995
3.0995
3.0995
3.0984
3.3031
3.3069
3.2916
3.2916
3.2916
3.2952
3.3195
3.3109
3.2976
3.2976
3.2976
3.2519
3.2714
3.2646
3.2581
3.1952
3.1952
3.1952
3.1934
3.1599
3.0536
2.9732
2.9432
2.9432
2.9432
2.9436
2.9475
2.9429
2.9466
2.8110
2.8110
2.8110
2.7697
2.8242
2.8300
2.8304
2.8506
2.8506
2.8506
2.8278
2.8093
2.7967
2.7650
2.7153
2.7153
2.7153
2.6685
2.6662
2.6599
2.6635
2.6534
2.6534
2.6534
2.6534
2.6534
2.6318
2.6065
2.5473
2.5473
2.5473
2.5473
2.5493
2.5981
2.5945
2.5424
2.5008
2.5008
2.5008
2.5100
2.5150
2.5195
2.5043
2.5043
2.5043
2.4804
2.4645
2.4648
2.4587
2.5432
2.5432
2.5432
2.6011
2.5884
2.5765
2.5810
2.5958
2.5958
2.5958
2.6109
2.6035
2.6040
2.5931
2.5613
2.5613
2.5613
2.5537
2.5538
2.5587
2.5541
2.5643
2.5643
2.5643
2.5569
2.5520
2.5421
2.5329
2.5315
2.5315
2.5315
2.5315
2.5280
2.5221
2.5235
2.5663
2.5663
2.5663
2.5979
2.6227
2.6654
2.7048
2.7072
2.7072
2.7072
2.6675
2.6612
2.6245
2.6017
2.5831
2.5831
2.5831
2.5785
2.5433
2.5221
2.5064
2.5202
2.5202
2.5202
2.5614
2.5665
2.5854
2.6298
2.6170
2.6170
2.6170
2.6356
2.6567
2.5997
2.5995
2.5952
2.5952
2.5952
2.5944
2.5843
2.5829
2.5796
2.5768
2.5768
2.5768
2.5797
2.5883
2.5944
2.5795
2.5705
2.5705
2.5705
2.5459
2.5537
2.5581
2.5589
2.5475
2.5475
2.5475
2.5518
2.5586
2.5567
2.5546
2.5517
2.5517
2.5517
2.5556
2.5741
2.5730
2.5819
2.5734
2.5734
2.5734
2.5603
2.5549
2.5470
2.5385
2.5321
2.5321
2.5321
2.5355
2.5381
2.5327
2.5550
2.5452
2.5452
2.5452
2.5081
2.4944
2.4896
2.5004
2.4803
2.4803
2.4803
2.4302
2.4501
2.4860
2.4838
2.5072
2.5072
2.5072
2.5367
2.5500
2.5841
2.5830
2.5704
2.5704
2.5704
2.5523
2.5211
2.5129
2.5070
2.4992
2.4992
2.4992
2.4889
2.4820
2.4768
2.4765
2.4746
2.4746
2.4746
2.4732
2.4763
2.4745
2.4744
2.4948
2.4948
2.4948
2.4948
2.4935
2.4639
2.4576
2.4579
2.4579
2.4579
2.4268
2.4241
2.4172
2.4166
2.4134
2.4134
2.4134
2.4077
2.4206
2.4200
2.4175
2.4151
2.4151
2.4151
2.4161
2.4204
2.4349
2.4325
2.4336
2.4336
2.4336
2.4466
